league,season,team,player,nation,pos,age,born,90s,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types
GER-Bundesliga,2425,RB Leipzig,Xaver Schlager,AUT,MF,26,1997,2.0,2,0.99,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2425,RB Leipzig,Xavi Simons,NED,MF,21,2003,23.9,108,4.52,77,13,3,3,11,1,12,0.5,8,1,1,2,0,0
GER-Bundesliga,2425,RB Leipzig,Yussuf Poulsen,DEN,"FW,MF",30,1994,4.2,15,3.57,12,0,0,1,2,0,2,0.48,1,0,0,1,0,0
GER-Bundesliga,2425,St. Pauli,Abdoulie Ceesay,GAM,FW,20,2004,0.7,1,1.48,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2425,St. Pauli,Adam Dźwigała,POL,"DF,MF",28,1995,4.1,5,1.21,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2425,St. Pauli,Andreas Albers,DEN,FW,34,1990,0.7,2,2.95,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2425,St. Pauli,Ben Alexander Voll,GER,GK,23,2000,1.0,1,0.99,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2425,St. Pauli,Carlo Boukhalfa,MAR,MF,25,1999,18.3,36,1.97,25,0,1,6,3,1,2,0.11,2,0,0,0,0,0
GER-Bundesliga,2425,St. Pauli,Connor Metcalfe,AUS,"MF,FW",24,1999,4.0,6,1.5,2,2,0,0,2,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2425,St. Pauli,Danel Sinani,LUX,"FW,MF",27,1997,13.9,60,4.32,32,18,1,5,3,1,4,0.29,3,0,0,1,0,0
GER-Bundesliga,2425,St. Pauli,David Nemeth,AUT,DF,23,2001,23.7,8,0.34,7,1,0,0,0,0,2,0.08,1,1,0,0,0,0
GER-Bundesliga,2425,St. Pauli,Elias Saad,TUN,"FW,MF",24,1999,10.0,35,3.5,20,1,4,4,5,1,4,0.4,1,0,2,1,0,0
GER-Bundesliga,2425,St. Pauli,Eric Smith,SWE,"DF,MF",27,1997,31.4,66,2.1,33,27,0,4,1,1,2,0.06,2,0,0,0,0,0
GER-Bundesliga,2425,St. Pauli,Erik Ahlstrand,SWE,"FW,MF",22,2001,0.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2425,St. Pauli,Finley Stevens,WAL,DF,21,2003,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2425,St. Pauli,Hauke Wahl,GER,DF,30,1994,33.0,26,0.79,22,0,0,2,1,1,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2425,St. Pauli,Jackson Irvine,AUS,MF,31,1993,29.0,56,1.93,48,0,0,4,1,3,5,0.17,3,0,0,1,0,1
GER-Bundesliga,2425,St. Pauli,James Sands,USA,"MF,DF",24,2000,5.0,7,1.39,7,0,0,0,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2425,St. Pauli,Johannes Eggestein,GER,FW,26,1998,20.6,43,2.09,36,0,0,4,2,1,4,0.19,4,0,0,0,0,0
GER-Bundesliga,2425,St. Pauli,Karol Mets,EST,DF,31,1993,10.0,9,0.9,8,0,0,1,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2425,St. Pauli,Lars Ritzka,GER,"DF,MF",26,1998,10.2,12,1.17,11,0,0,0,1,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2425,St. Pauli,Manolis Saliakas,GRE,"MF,DF",27,1996,25.7,59,2.29,43,10,1,2,3,0,5,0.19,4,0,0,0,1,0
GER-Bundesliga,2425,St. Pauli,Maurides,BRA,FW,30,1994,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2425,St. Pauli,Morgan Guilavogui,GUI,"FW,MF",26,1998,20.1,52,2.59,38,0,7,3,2,2,4,0.2,2,0,1,1,0,0
GER-Bundesliga,2425,St. Pauli,Nikola Vasilj,BIH,GK,28,1995,33.0,1,0.03,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2425,St. Pauli,Noah Weißhaupt,GER,"FW,MF",22,2001,12.9,42,3.26,19,8,4,2,9,0,1,0.08,1,0,0,0,0,0
GER-Bundesliga,2425,St. Pauli,Oladapo Afolayan,ENG,"FW,MF",26,1998,18.2,52,2.86,28,0,12,7,5,0,6,0.33,3,0,3,0,0,0
GER-Bundesliga,2425,St. Pauli,Philipp Treu,GER,"MF,DF",23,2000,32.0,69,2.16,50,5,5,4,4,1,5,0.16,3,1,1,0,0,0
GER-Bundesliga,2425,St. Pauli,Robert Wagner,GER,MF,21,2003,4.5,3,0.67,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2425,St. Pauli,Scott Banks,SCO,"FW,MF",22,2001,1.3,3,2.35,0,0,1,1,1,0,1,0.78,0,0,0,1,0,0
GER-Bundesliga,2425,St. Pauli,Siebe Van Der Heyden,BEL,"DF,MF",26,1998,9.7,8,0.83,6,0,0,0,0,2,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2425,Stuttgart,Alexander Nübel,GER,GK,27,1996,34.0,10,0.29,8,2,0,0,0,0,3,0.09,3,0,0,0,0,0
GER-Bundesliga,2425,Stuttgart,Ameen Al-Dakhil,BEL,DF,22,2002,4.8,4,0.83,3,0,0,1,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2425,Stuttgart,Angelo Stiller,GER,MF,23,2001,30.5,111,3.64,88,17,2,0,3,1,10,0.33,8,2,0,0,0,0
GER-Bundesliga,2425,Stuttgart,Anrie Chase,JPN,DF,20,2004,8.2,8,0.98,7,0,0,1,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2425,Stuttgart,Anthony Rouault,FRA,DF,23,2001,13.5,11,0.82,9,0,0,0,1,1,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2425,Stuttgart,Atakan Karazor,,MF,27,1996,29.1,43,1.48,34,1,0,3,3,2,7,0.24,5,0,0,1,0,1
GER-Bundesliga,2425,Stuttgart,Chris Führich,GER,"MF,FW",26,1998,22.0,85,3.86,68,6,4,7,0,0,8,0.36,6,1,0,1,0,0
GER-Bundesliga,2425,Stuttgart,Dan-Axel Zagadou,FRA,"DF,MF",25,1999,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2425,Stuttgart,Deniz Undav,GER,"FW,MF",28,1996,19.2,58,3.02,44,0,0,11,0,3,8,0.42,4,0,0,3,0,1
GER-Bundesliga,2425,Stuttgart,El Bilal Touré,MLI,"FW,MF",22,2001,4.0,11,2.78,8,0,1,2,0,0,1,0.25,1,0,0,0,0,0
GER-Bundesliga,2425,Stuttgart,Enzo Millot,FRA,"MF,FW",22,2002,20.5,66,3.22,49,2,5,7,3,0,10,0.49,8,0,1,1,0,0
GER-Bundesliga,2425,Stuttgart,Ermedin Demirović,BIH,FW,26,1998,20.6,47,2.28,35,0,2,7,3,0,7,0.34,4,0,0,2,1,0
GER-Bundesliga,2425,Stuttgart,Fabian Rieder,SUI,"MF,FW",22,2002,9.6,35,3.63,22,4,2,4,3,0,5,0.52,2,1,1,0,1,0
GER-Bundesliga,2425,Stuttgart,Finn Jeltsch,GER,DF,18,2006,8.7,2,0.23,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2425,Stuttgart,Frans Krätzig,GER,DF,21,2003,0.6,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2425,Stuttgart,Jacob Bruun Larsen,DEN,"MF,FW",25,1998,4.6,19,4.12,14,1,1,3,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2425,Stuttgart,Jamie Leweling,GER,"MF,FW",23,2001,18.5,52,2.82,37,0,8,3,4,0,9,0.49,3,0,1,3,2,0
GER-Bundesliga,2425,Stuttgart,Jarzinho Malanga,GER,DF,18,2006,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2425,Stuttgart,Josha Vagnoman,GER,"DF,MF",23,2000,20.4,29,1.42,25,1,1,1,1,0,1,0.05,1,0,0,0,0,0
GER-Bundesliga,2425,Stuttgart,Julian Chabot,GER,DF,26,1998,25.2,24,0.95,21,1,0,2,0,0,2,0.08,2,0,0,0,0,0
GER-Bundesliga,2425,Stuttgart,Justin Diehl,GER,"FW,DF",19,2004,1.2,4,3.46,3,0,1,0,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2425,Stuttgart,Leonidas Stergiou,SUI,DF,22,2002,9.5,12,1.27,9,1,2,0,0,0,6,0.63,4,0,2,0,0,0
GER-Bundesliga,2425,Stuttgart,Luca Jaquez,SUI,DF,21,2003,2.8,5,1.77,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2425,Stuttgart,Maximilian Mittelstädt,GER,DF,27,1997,27.4,98,3.57,87,8,2,0,0,1,15,0.55,14,1,0,0,0,0
GER-Bundesliga,2425,Stuttgart,Nick Woltemade,GER,"FW,MF",22,2002,18.0,79,4.38,55,0,8,12,3,1,10,0.55,5,0,4,1,0,0
GER-Bundesliga,2425,Stuttgart,Nikolas Nartey,DEN,MF,24,2000,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2425,Stuttgart,Pascal Stenzel,GER,DF,28,1996,3.2,13,4.03,5,5,0,3,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2425,Stuttgart,Ramon Hendriks,NED,DF,23,2001,12.8,13,1.01,8,3,1,1,0,0,2,0.16,2,0,0,0,0,0
GER-Bundesliga,2425,Stuttgart,Yannik Keitel,GER,MF,24,2000,3.0,2,0.67,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2425,Union Berlin,Alexander Schwolow,GER,GK,32,1992,6.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2425,Union Berlin,Aljoscha Kemlein,GER,MF,19,2004,10.2,21,2.05,18,2,0,0,0,1,2,0.2,1,0,0,0,0,1
GER-Bundesliga,2425,Union Berlin,Andrej Ilic,SRB,FW,24,2000,10.4,15,1.44,9,0,1,3,2,0,2,0.19,1,0,0,1,0,0
GER-Bundesliga,2425,Union Berlin,András Schäfer,HUN,MF,25,1999,17.0,29,1.7,21,0,1,1,5,1,3,0.18,2,0,1,0,0,0
GER-Bundesliga,2425,Union Berlin,Benedict Hollerbach,GER,"FW,MF",23,2001,28.2,79,2.8,49,1,12,10,6,1,7,0.25,3,0,1,1,2,0
GER-Bundesliga,2425,Union Berlin,Christopher Trimmel,AUT,"DF,MF",37,1987,19.3,57,2.94,30,25,0,1,1,0,6,0.31,3,3,0,0,0,0
GER-Bundesliga,2425,Union Berlin,Danilho Doekhi,NED,DF,26,1998,34.0,32,0.94,21,0,0,8,2,1,4,0.12,2,0,0,2,0,0
GER-Bundesliga,2425,Union Berlin,David Preu,GER,"MF,DF",19,2004,1.3,4,2.98,1,1,2,0,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2425,Union Berlin,Diogo Leite,POR,DF,25,1999,28.3,33,1.17,25,2,1,1,4,0,3,0.11,2,0,0,0,1,0
GER-Bundesliga,2425,Union Berlin,Frederik Rønnow,DEN,GK,31,1992,28.0,6,0.21,4,2,0,0,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2425,Union Berlin,Ivan Prtajin,CRO,FW,28,1996,1.8,1,0.56,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2425,Union Berlin,Janik Haberer,GER,"MF,DF",30,1994,18.8,34,1.8,27,1,0,3,3,0,1,0.05,1,0,0,0,0,0
GER-Bundesliga,2425,Union Berlin,Jeong Woo-yeong,KOR,"MF,FW",24,1999,14.0,49,3.49,40,2,1,4,1,1,5,0.36,3,1,1,0,0,0
GER-Bundesliga,2425,Union Berlin,Jordan Pefok,USA,FW,28,1996,10.1,26,2.58,17,1,1,5,2,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2425,Union Berlin,Josip Juranović,CRO,"DF,MF",28,1995,12.9,51,3.97,30,20,0,1,0,0,2,0.16,0,2,0,0,0,0
GER-Bundesliga,2425,Union Berlin,Jérôme Roussillon,FRA,"DF,MF",31,1993,1.5,1,0.66,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2425,Union Berlin,Kevin Vogt,GER,DF,32,1991,15.2,17,1.12,15,2,0,0,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2425,Union Berlin,Kevin Volland,GER,"FW,MF",32,1992,0.7,1,1.48,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2425,Union Berlin,Leopold Querfeld,AUT,DF,20,2003,19.4,26,1.34,24,0,0,1,1,0,2,0.1,2,0,0,0,0,0
GER-Bundesliga,2425,Union Berlin,Lucas Tousart,FRA,MF,27,1997,6.2,12,1.93,8,0,0,2,1,1,2,0.32,1,0,0,1,0,0
GER-Bundesliga,2425,Union Berlin,László Bénes,SVK,"MF,FW",26,1997,6.5,30,4.58,17,12,0,1,0,0,1,0.15,0,1,0,0,0,0
GER-Bundesliga,2425,Union Berlin,Marin Ljubicic,CRO,"FW,MF",22,2002,3.1,9,2.88,5,1,0,0,3,0,3,0.96,2,0,0,0,1,0
GER-Bundesliga,2425,Union Berlin,Rani Khedira,GER,MF,30,1994,30.3,33,1.09,31,0,0,1,0,1,2,0.07,2,0,0,0,0,0
GER-Bundesliga,2425,Union Berlin,Robert Skov,DEN,"DF,MF",28,1996,9.5,37,3.9,20,13,1,2,1,0,5,0.53,4,0,1,0,0,0
GER-Bundesliga,2425,Union Berlin,Robin Gosens,GER,DF,30,1994,1.0,5,5.0,3,0,0,1,0,1,1,1.0,1,0,0,0,0,0
GER-Bundesliga,2425,Union Berlin,Tim Skarke,GER,"FW,MF",27,1996,12.9,34,2.63,26,0,2,3,3,0,4,0.31,3,0,0,1,0,0
GER-Bundesliga,2425,Union Berlin,Tom Rothe,GER,"DF,MF",19,2004,18.6,35,1.89,24,5,0,3,3,0,7,0.38,4,1,0,1,1,0
GER-Bundesliga,2425,Union Berlin,Yorbe Vertessen,BEL,"MF,FW",23,2001,8.0,32,4.0,17,6,6,0,3,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2425,Werder Bremen,Amos Pieper,GER,DF,26,1998,16.6,5,0.3,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2425,Werder Bremen,André Silva,POR,FW,28,1995,4.2,15,3.6,11,0,1,2,1,0,1,0.24,1,0,0,0,0,0
GER-Bundesliga,2425,Werder Bremen,Anthony Jung,GER,DF,32,1991,21.1,14,0.66,14,0,0,0,0,0,1,0.05,1,0,0,0,0,0
GER-Bundesliga,2425,Werder Bremen,Derrick Köhn,GER,"DF,FW",25,1999,14.9,38,2.55,31,1,2,1,3,0,4,0.27,4,0,0,0,0,0
GER-Bundesliga,2425,Werder Bremen,Felix Agu,NGA,DF,24,1999,19.5,35,1.8,30,1,2,0,2,0,1,0.05,1,0,0,0,0,0
GER-Bundesliga,2425,Werder Bremen,Issa Kaboré,BFA,"DF,FW",23,2001,3.4,15,4.38,9,0,1,4,1,0,4,1.17,1,0,0,2,1,0
GER-Bundesliga,2425,Werder Bremen,Jens Stage,DEN,MF,27,1996,24.5,63,2.57,52,0,1,3,4,3,15,0.61,12,0,1,0,1,1
GER-Bundesliga,2425,Werder Bremen,Julián Malatini,ARG,DF,23,2001,5.0,5,0.99,4,0,0,1,0,0,2,0.4,2,0,0,0,0,0
GER-Bundesliga,2425,Werder Bremen,Justin Njinmah,GER,"FW,MF",23,2000,10.6,39,3.69,27,0,5,2,5,0,4,0.38,3,0,0,0,1,0
GER-Bundesliga,2425,Werder Bremen,Keke Maximilian Topp,GER,"FW,MF",20,2004,2.8,11,3.93,11,0,0,0,0,0,2,0.71,2,0,0,0,0,0
GER-Bundesliga,2425,Werder Bremen,Leonardo Bittencourt,GER,MF,30,1993,10.9,39,3.57,28,2,0,4,4,1,5,0.46,5,0,0,0,0,0
GER-Bundesliga,2425,Werder Bremen,Marco Friedl,AUT,DF,26,1998,24.0,13,0.54,9,2,0,2,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2425,Werder Bremen,Marco Grüll,AUT,"FW,MF",26,1998,13.1,41,3.13,29,0,3,4,5,0,5,0.38,2,0,0,1,2,0
GER-Bundesliga,2425,Werder Bremen,Marvin Ducksch,GER,FW,30,1994,26.9,103,3.83,58,37,1,6,0,1,12,0.45,9,2,0,1,0,0
GER-Bundesliga,2425,Werder Bremen,Michael Zetterer,GER,GK,29,1995,34.0,5,0.15,5,0,0,0,0,0,1,0.03,1,0,0,0,0,0
GER-Bundesliga,2425,Werder Bremen,Miloš Veljković,SRB,DF,28,1995,11.4,14,1.22,14,0,0,0,0,0,1,0.09,1,0,0,0,0,0
GER-Bundesliga,2425,Werder Bremen,Mitchell Weiser,GER,"DF,MF",30,1994,31.9,87,2.73,73,2,2,3,5,2,13,0.41,12,0,0,1,0,0
GER-Bundesliga,2425,Werder Bremen,Niklas Stark,GER,DF,29,1995,23.4,11,0.47,9,1,0,0,1,0,2,0.09,2,0,0,0,0,0
GER-Bundesliga,2425,Werder Bremen,Oliver Burke,SCO,FW,27,1997,10.1,33,3.27,24,1,2,4,1,1,2,0.2,0,1,0,0,0,1
GER-Bundesliga,2425,Werder Bremen,Olivier Deman,BEL,DF,24,2000,0.7,1,1.34,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2425,Werder Bremen,Romano Schmid,AUT,MF,24,2000,31.5,151,4.8,111,16,5,11,7,1,13,0.41,10,1,0,1,1,0
GER-Bundesliga,2425,Werder Bremen,Senne Lynen,BEL,MF,25,1999,30.4,32,1.05,28,0,1,2,0,1,6,0.2,6,0,0,0,0,0
GER-Bundesliga,2425,Werder Bremen,Skelly Alvero,FRA,MF,22,2002,2.6,2,0.76,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2425,Wolfsburg,Andreas Skov Olsen,DEN,"FW,MF",24,1999,5.9,32,5.38,24,4,1,2,1,0,1,0.17,0,1,0,0,0,0
GER-Bundesliga,2425,Wolfsburg,Aster Vranckx,BEL,MF,21,2002,6.2,6,0.97,5,0,0,0,1,0,1,0.16,1,0,0,0,0,0
GER-Bundesliga,2425,Wolfsburg,Bence Dárdai,HUN,MF,18,2006,14.5,24,1.66,17,0,0,4,3,0,2,0.14,1,0,0,0,1,0
GER-Bundesliga,2425,Wolfsburg,Cedric Zesiger,SUI,DF,26,1998,5.8,5,0.86,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2425,Wolfsburg,David Odogu,GER,DF,18,2006,2.2,1,0.46,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2425,Wolfsburg,Denis Vavro,SVK,DF,28,1996,27.3,27,0.99,19,0,1,5,1,1,5,0.18,2,0,0,3,0,0
GER-Bundesliga,2425,Wolfsburg,Jakub Kamiński,POL,"DF,MF",22,2002,12.6,43,3.42,28,9,3,2,1,0,5,0.4,2,1,0,1,1,0
GER-Bundesliga,2425,Wolfsburg,Joakim Mæhle,DEN,DF,27,1997,24.3,41,1.69,34,2,3,1,1,0,8,0.33,6,0,1,0,1,0
GER-Bundesliga,2425,Wolfsburg,Jonas Wind,DEN,"FW,MF",25,1999,21.8,65,2.97,56,0,0,4,5,0,6,0.27,5,0,0,1,0,0
GER-Bundesliga,2425,Wolfsburg,Kamil Grabara,POL,GK,25,1999,28.7,6,0.21,5,1,0,0,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2425,Wolfsburg,Kevin Behrens,GER,FW,33,1991,1.9,8,4.24,5,1,0,1,1,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2425,Wolfsburg,Kevin Paredes,USA,DF,21,2003,1.4,6,4.39,4,0,0,0,2,0,1,0.73,1,0,0,0,0,0
GER-Bundesliga,2425,Wolfsburg,Kilian Fischer,GER,DF,23,2000,25.5,39,1.53,33,4,0,1,0,1,2,0.08,2,0,0,0,0,0
GER-Bundesliga,2425,Wolfsburg,Konstantinos Koulierakis,GRE,DF,20,2003,27.4,31,1.13,24,2,0,4,0,1,4,0.15,3,0,0,1,0,0
GER-Bundesliga,2425,Wolfsburg,Lovro Majer,CRO,MF,26,1998,3.4,13,3.85,9,3,0,1,0,0,2,0.59,1,1,0,0,0,0
GER-Bundesliga,2425,Wolfsburg,Lukas Nmecha,GER,"FW,MF",25,1998,5.2,8,1.54,5,0,1,1,1,0,1,0.19,0,0,0,1,0,0
GER-Bundesliga,2425,Wolfsburg,Mads Roerslev,DEN,DF,25,1999,3.3,6,1.81,5,0,0,0,1,0,2,0.6,2,0,0,0,0,0
GER-Bundesliga,2425,Wolfsburg,Marius Müller,GER,GK,31,1993,5.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2425,Wolfsburg,Mattias Svanberg,SWE,MF,25,1999,13.5,29,2.14,13,9,1,1,4,1,5,0.37,1,0,1,0,2,1
GER-Bundesliga,2425,Wolfsburg,Maximilian Arnold,GER,MF,30,1994,26.2,83,3.17,47,31,1,1,3,0,10,0.38,3,7,0,0,0,0
GER-Bundesliga,2425,Wolfsburg,Mohamed Amoura,ALG,FW,24,2000,27.4,80,2.92,56,2,6,10,4,2,13,0.47,12,0,1,0,0,0
GER-Bundesliga,2425,Wolfsburg,Patrick Wimmer,AUT,"MF,FW",23,2001,19.7,71,3.61,45,8,8,2,5,3,12,0.61,7,1,1,1,1,1
GER-Bundesliga,2425,Wolfsburg,Ridle Baku,GER,"FW,MF",26,1998,13.0,31,2.38,22,2,1,3,1,2,4,0.31,3,0,0,0,1,0
GER-Bundesliga,2425,Wolfsburg,Salih Özcan,TUR,MF,26,1998,3.9,11,2.8,7,2,1,1,0,0,0,0.0,0,0,0,0,0,0
GER-Bundesliga,2425,Wolfsburg,Sebastiaan Bornauw,BEL,DF,25,1999,8.8,4,0.46,3,0,0,1,0,0,1,0.11,0,0,0,1,0,0
GER-Bundesliga,2425,Wolfsburg,Tiago Tomás,POR,"FW,MF",22,2002,20.9,55,2.63,33,0,7,8,6,1,8,0.38,4,0,1,2,1,0
GER-Bundesliga,2425,Wolfsburg,Yannick Gerhardt,GER,"MF,DF",30,1994,16.9,29,1.72,23,0,1,1,4,0,2,0.12,1,0,0,0,1,0
ITA-Serie A,2425,Atalanta,Ademola Lookman,NGA,"MF,FW",26,1997,25.0,135,5.41,75,25,17,15,2,1,15,0.6,10,0,3,1,1,0
ITA-Serie A,2425,Atalanta,Alberto Manzoni,ITA,MF,19,2005,0.1,1,15.0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2425,Atalanta,Ben Godfrey,ENG,DF,26,1998,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2425,Atalanta,Berat Djimsiti,ALB,DF,31,1993,29.3,30,1.02,23,0,0,7,0,0,7,0.24,5,0,0,2,0,0
ITA-Serie A,2425,Atalanta,Charles De Ketelaere,BEL,"MF,FW",23,2001,23.0,88,3.83,73,0,5,7,3,0,14,0.61,11,0,1,2,0,0
ITA-Serie A,2425,Atalanta,Daniel Maldini,ITA,"FW,MF",22,2001,2.9,9,3.14,9,0,0,0,0,0,1,0.35,1,0,0,0,0,0
ITA-Serie A,2425,Atalanta,Davide Zappacosta,ITA,DF,32,1992,23.0,53,2.31,42,5,1,5,0,0,6,0.26,6,0,0,0,0,0
ITA-Serie A,2425,Atalanta,Federico Cassa,ITA,"MF,FW",18,2006,0.2,1,6.43,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2425,Atalanta,Gianluca Scamacca,ITA,FW,25,1999,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2425,Atalanta,Giorgio Scalvini,ITA,DF,20,2003,3.0,1,0.33,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2425,Atalanta,Ibrahim Sulemana,GHA,MF,21,2003,3.1,3,0.95,1,0,1,1,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2425,Atalanta,Isak Hien,SWE,DF,25,1999,25.9,5,0.19,4,0,0,1,0,0,1,0.04,1,0,0,0,0,0
ITA-Serie A,2425,Atalanta,Juan Cuadrado,COL,"DF,MF",36,1988,9.2,37,4.0,27,7,1,0,2,0,3,0.32,1,1,0,0,1,0
ITA-Serie A,2425,Atalanta,Juan Musso,ARG,GK,30,1994,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2425,Atalanta,Lazar Samardzic,SRB,MF,22,2002,13.0,77,5.93,50,12,8,6,0,1,6,0.46,5,0,0,1,0,0
ITA-Serie A,2425,Atalanta,Marco Brescianini,ITA,MF,24,2000,11.0,26,2.37,22,0,2,2,0,0,6,0.55,4,0,0,2,0,0
ITA-Serie A,2425,Atalanta,Marco Carnesecchi,ITA,GK,24,2000,34.0,5,0.15,4,1,0,0,0,0,1,0.03,1,0,0,0,0,0
ITA-Serie A,2425,Atalanta,Marco Palestra,ITA,DF,19,2005,2.5,8,3.21,7,0,0,0,0,1,0,0.0,0,0,0,0,0,0
ITA-Serie A,2425,Atalanta,Mario Pašalić,CRO,MF,29,1995,21.9,71,3.25,60,4,2,4,0,1,9,0.41,8,1,0,0,0,0
ITA-Serie A,2425,Atalanta,Marten de Roon,NED,"MF,DF",33,1991,34.0,73,2.15,59,10,1,0,1,2,14,0.41,12,2,0,0,0,0
ITA-Serie A,2425,Atalanta,Mateo Retegui,ITA,FW,25,1999,26.5,76,2.87,62,0,2,8,4,0,14,0.53,11,0,0,2,1,0
ITA-Serie A,2425,Atalanta,Matteo Ruggeri,ITA,DF,22,2002,19.5,39,2.0,35,1,1,2,0,0,4,0.21,4,0,0,0,0,0
ITA-Serie A,2425,Atalanta,Mitchel Bakker,NED,MF,24,2000,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2425,Atalanta,Nicolò Zaniolo,ITA,"FW,MF",25,1999,4.0,15,3.79,10,0,1,2,2,0,3,0.76,3,0,0,0,0,0
ITA-Serie A,2425,Atalanta,Odilon Kossounou,CIV,DF,23,2001,12.5,7,0.56,6,0,1,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2425,Atalanta,Rafael Tolói,ITA,DF,33,1990,5.2,7,1.35,5,0,0,0,1,1,0,0.0,0,0,0,0,0,0
ITA-Serie A,2425,Atalanta,Raoul Bellanova,ITA,DF,24,2000,26.7,56,2.1,45,8,2,0,1,0,11,0.41,10,1,0,0,0,0
ITA-Serie A,2425,Atalanta,Rui Patrício,POR,GK,36,1988,3.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2425,Atalanta,Sead Kolašinac,BIH,DF,31,1993,21.1,37,1.75,33,0,0,3,1,0,4,0.19,3,0,0,1,0,0
ITA-Serie A,2425,Atalanta,Stefan Posch,AUT,DF,27,1997,4.3,5,1.16,3,0,0,2,0,0,1,0.23,0,0,0,1,0,0
